EmployeeID,Department,JobRole,Age,Gender,Education,MaritalStatus,YearsExperience,YearsAtCompany,MonthlySalary,DistanceFromHome,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,PromotionLast5Years,TrainingTimesLastYear,Attrition,TenureBucket,Attrition_Flag,OverTime_Flag
EMP00284,Engineering,Senior Engineer,40.0,Female,Bachelor's,Married,13,0,93788.58,10.2,No,2.0,3.0,4,0,1,No,0-1 yrs,0,0
EMP00813,Finance,Finance Manager,22.0,Female,PhD,Divorced,0,0,85910.5,5.6,No,4.0,2.0,3,0,5,No,0-1 yrs,0,0
EMP01366,Hr,HR Manager,25.0,Male,Master's,Married,6,0,60403.42,16.7,Yes,4.0,3.0,3,0,1,No,0-1 yrs,0,1
EMP00079,Engineering,Software Engineer,24.0,Male,Bachelor's,Single,0,0,70392.31,10.9,No,4.0,4.0,2,0,4,No,0-1 yrs,0,0
EMP01474,Marketing,Content Specialist,33.0,Female,Master's,Married,8,1,85062.93,1.8,No,3.0,2.0,3,0,1,Yes,0-1 yrs,1,0
EMP00502,Finance,Finance Manager,33.0,Female,Master's,Divorced,10,0,92862.59,1.0,No,3.0,2.0,3,1,5,No,0-1 yrs,0,0
EMP01229,Sales,Sales Manager,37.0,Female,PhD,Married,13,6,102505.18,1.6,No,4.0,1.0,3,0,4,No,4-6 yrs,0,0
EMP00528,Hr,HR Manager,21.0,Female,Bachelor's,Married,0,0,48677.64,18.9,No,3.0,2.0,3,0,3,No,0-1 yrs,0,0
EMP00222,Marketing,Marketing Executive,40.0,Female,Master's,Divorced,22,0,116401.05,5.4,No,4.0,2.0,1,1,0,No,0-1 yrs,0,0
EMP01098,Sales,Sales Manager,60.0,Female,Bachelor's,Divorced,33,2,117827.25,2.0,Yes,1.0,3.0,4,1,1,Yes,2-3 yrs,1,1
EMP00805,Sales,Sales Executive,42.0,Female,Bachelor's,Divorced,24,0,104362.01,14.4,No,2.0,4.0,3,0,0,No,0-1 yrs,0,0
EMP00888,Engineering,Engineering Manager,36.0,Male,Bachelor's,Divorced,10,0,82181.37,3.1,No,1.0,4.0,2,0,0,Yes,0-1 yrs,1,0
EMP00500,Support,Support Executive,36.0,Female,Master's,Single,8,0,69340.8,13.4,No,4.0,1.0,3,0,3,No,0-1 yrs,0,0
EMP00282,Finance,Accountant,33.0,Female,Bachelor's,Divorced,3,2,64517.71,3.1,No,3.0,4.0,4,0,3,No,2-3 yrs,0,0
EMP00495,Marketing,Content Specialist,31.0,Male,Bachelor's,Single,0,0,50285.02,11.0,No,4.0,2.0,3,0,4,Yes,0-1 yrs,1,0
EMP00958,Marketing,Marketing Manager,37.0,Male,Bachelor's,Married,15,7,79480.59,19.4,No,1.0,3.0,4,1,3,No,7-10 yrs,0,0
EMP00038,Marketing,Marketing Manager,46.0,Female,High School,Single,27,2,96469.77,5.7,No,1.0,3.0,3,0,5,No,2-3 yrs,0,0
EMP00707,Engineering,Senior Engineer,31.0,Male,Bachelor's,Married,11,5,96715.9,2.8,Yes,4.0,3.0,2,0,1,No,4-6 yrs,0,1
EMP01008,Engineering,QA Engineer,41.0,Female,Master's,Divorced,12,2,108908.44,1.3,No,1.0,3.0,3,0,4,Yes,2-3 yrs,1,0
EMP00489,Sales,Sales Executive,34.0,Female,Master's,Divorced,9,0,81871.17,5.1,Yes,1.0,3.0,4,0,2,Yes,0-1 yrs,1,1
EMP01202,Engineering,Software Engineer,36.0,Female,Bachelor's,Single,17,3,97867.79,4.9,No,4.0,2.0,3,0,5,No,2-3 yrs,0,0
EMP00758,Sales,Sales Executive,47.0,Female,Bachelor's,Single,27,0,94732.76,5.1,No,1.0,4.0,3,0,4,No,0-1 yrs,0,0
EMP00647,Engineering,QA Engineer,32.0,Female,Bachelor's,Married,8,0,88290.06,1.3,Yes,4.0,4.0,2,0,0,No,0-1 yrs,0,1
EMP00106,Engineering,Engineering Manager,29.0,Male,Master's,Married,6,3,91452.76,1.6,No,2.0,4.0,3,0,0,No,2-3 yrs,0,0
EMP00996,Hr,HR Manager,29.0,Female,Bachelor's,Divorced,2,1,54871.84,9.3,No,2.0,4.0,2,0,4,No,0-1 yrs,0,0
EMP00734,Finance,Financial Analyst,36.0,Female,High School,Married,12,3,81142.56,7.0,No,3.0,4.0,1,0,4,No,2-3 yrs,0,0
EMP00938,Engineering,Content Specialist,38.0,Male,Bachelor's,Single,12,7,73424.08,4.8,Yes,1.0,3.0,1,0,0,Yes,7-10 yrs,1,1
EMP00126,Marketing,Marketing Executive,32.0,Male,Bachelor's,Married,9,7,75967.41,47.6,No,3.0,2.0,3,1,4,No,7-10 yrs,0,0
EMP00884,Sales,Sales Manager,47.0,Female,Bachelor's,Single,26,0,101113.06,2.2,Yes,2.0,1.0,3,1,2,No,0-1 yrs,0,1
EMP01311,Engineering,Senior Engineer,37.0,Male,Bachelor's,Single,18,7,98891.93,7.8,No,3.0,3.0,4,0,3,No,7-10 yrs,0,0
EMP01364,Sales,Sales Executive,25.0,Male,Bachelor's,Divorced,0,0,41593.5,24.6,No,1.0,3.0,2,0,5,Yes,0-1 yrs,1,0
EMP00336,Sales,Account Manager,39.0,Male,Bachelor's,Married,11,0,66019.19,18.1,No,3.0,4.0,3,1,5,No,0-1 yrs,0,0
EMP00385,Sales,Account Manager,35.0,Female,High School,Married,17,0,75737.32,0.3,Yes,3.0,2.0,4,0,2,Yes,0-1 yrs,1,1
EMP01200,Hr,Recruiter,53.0,Female,High School,Married,32,2,100258.64,14.9,No,4.0,3.0,3,0,1,No,2-3 yrs,0,0
EMP00162,Engineering,QA Engineer,35.0,Male,Master's,Single,5,0,98464.47,1.4,Yes,3.0,1.0,3,0,4,No,0-1 yrs,0,1
EMP01104,Marketing,Marketing Manager,37.0,Male,Bachelor's,Married,15,0,95634.45,3.8,Yes,4.0,1.0,1,1,2,Yes,0-1 yrs,1,1
EMP00490,Marketing,Marketing Executive,38.0,Male,Bachelor's,Married,18,2,81816.1,5.4,Yes,3.0,1.0,3,0,2,No,2-3 yrs,0,1
EMP00712,Marketing,Content Specialist,33.0,Male,Bachelor's,Married,12,1,76981.51,1.1,No,4.0,1.0,3,1,1,Yes,0-1 yrs,1,0
EMP00806,Engineering,Engineering Manager,27.0,Female,Bachelor's,Married,9,2,85102.88,3.1,No,2.0,3.0,3,0,2,No,2-3 yrs,0,0
EMP00374,Hr,HR Manager,41.0,Male,Bachelor's,Divorced,23,7,95286.54,2.1,Yes,2.0,2.0,3,0,2,Yes,7-10 yrs,1,1
EMP00442,Finance,Financial Analyst,37.0,Male,High School,Married,18,1,82857.0,11.6,Yes,3.0,2.0,4,0,5,Yes,0-1 yrs,1,1
EMP00632,Engineering,Software Engineer,33.0,Female,Bachelor's,Single,15,0,102838.98,3.4,Yes,4.0,2.0,4,0,5,Yes,0-1 yrs,1,1
EMP00821,Engineering,QA Engineer,43.0,Male,PhD,Divorced,17,6,132278.33,2.0,No,1.0,1.0,3,1,0,Yes,4-6 yrs,1,0
EMP01166,Sales,Sales Manager,23.0,Male,Bachelor's,Married,1,0,56807.68,4.0,Yes,4.0,4.0,2,1,1,No,0-1 yrs,0,1
EMP00640,Support,Support Executive,21.0,Male,High School,Single,3,0,39961.2,6.2,No,2.0,4.0,2,1,4,No,0-1 yrs,0,0
EMP01032,Finance,Financial Analyst,21.0,Male,Bachelor's,Single,0,0,65204.09,9.2,Yes,4.0,2.0,2,0,0,Yes,0-1 yrs,1,1
EMP01061,Engineering,Senior Engineer,21.0,Female,Master's,Divorced,0,0,77289.57,8.5,No,1.0,2.0,4,0,3,Yes,0-1 yrs,1,0
EMP00375,Finance,Finance Manager,21.0,Female,Bachelor's,Married,0,0,83596.3,33.8,Yes,2.0,4.0,3,1,4,Yes,0-1 yrs,1,1
EMP00724,Sales,Sales Executive,42.0,Male,Master's,Married,18,0,90387.33,22.8,Yes,1.0,4.0,2,0,4,No,0-1 yrs,0,1
EMP00856,Support,Support Executive,48.0,Female,Bachelor's,Divorced,23,4,86170.07,0.3,Yes,2.0,3.0,3,1,3,No,4-6 yrs,0,1
EMP00775,Marketing,Marketing Executive,46.0,Male,Master's,Divorced,24,1,114384.08,0.4,No,3.0,2.0,4,0,0,No,0-1 yrs,0,0
EMP00991,Hr,Recruiter,35.0,Male,Master's,Single,7,0,75352.66,9.3,No,1.0,4.0,4,0,2,No,0-1 yrs,0,0
EMP00119,Engineering,Software Engineer,34.0,Male,Bachelor's,Divorced,7,4,83596.3,2.2,Yes,1.0,1.0,3,0,2,No,4-6 yrs,0,1
EMP01085,Engineering,QA Engineer,32.0,Male,Master's,Married,10,5,100231.34,1.6,Yes,2.0,3.0,3,0,4,No,4-6 yrs,0,1
EMP01250,Support,Support Executive,21.0,Female,Master's,Married,0,0,68944.07,3.4,Yes,2.0,4.0,3,0,0,No,0-1 yrs,0,1
EMP01473,Sales,Account Manager,37.0,Female,Bachelor's,Divorced,18,1,93743.69,8.2,Yes,4.0,2.0,3,0,0,No,0-1 yrs,0,1
EMP01213,Marketing,Marketing Executive,29.0,Male,High School,Married,11,1,72898.53,8.7,No,2.0,2.0,2,0,5,No,0-1 yrs,0,0
EMP01165,Marketing,Marketing Manager,25.0,Female,Bachelor's,Married,0,0,54989.08,2.8,No,2.0,2.0,3,1,4,Yes,0-1 yrs,1,0
EMP00415,Hr,Recruiter,44.0,Male,Master's,Divorced,24,0,100315.9,8.9,Yes,4.0,2.0,4,0,2,No,0-1 yrs,0,1
EMP00867,Sales,Account Manager,46.0,Male,High School,Married,25,4,96583.98,17.6,No,1.0,4.0,3,0,0,No,4-6 yrs,0,0
EMP01005,Support,Support Lead,21.0,Male,Bachelor's,Divorced,0,0,39925.51,13.0,Yes,3.0,1.0,4,0,0,No,0-1 yrs,0,1
EMP00771,Support,Support Executive,28.0,Male,Bachelor's,Divorced,3,3,52477.76,3.0,Yes,1.0,2.0,4,0,2,Yes,2-3 yrs,1,1
EMP00128,Marketing,Marketing Manager,22.0,Male,Bachelor's,Married,0,0,53236.26,15.8,No,3.0,1.0,4,1,0,No,0-1 yrs,0,0
EMP01260,Finance,Financial Analyst,40.0,Female,Bachelor's,Married,21,12,98583.98,0.9,No,3.0,4.0,3,1,3,No,10+ yrs,0,0
EMP00946,Finance,Accountant,25.0,Male,Bachelor's,Divorced,0,0,70320.9,10.0,No,2.0,2.0,4,0,0,Yes,0-1 yrs,1,0
EMP00573,Engineering,Engineering Manager,37.0,Male,Master's,Divorced,10,10,97660.37,13.6,No,4.0,4.0,1,0,2,No,7-10 yrs,0,0
EMP01099,Engineering,QA Engineer,45.0,Male,Bachelor's,Married,23,22,112259.52,4.2,Yes,4.0,3.0,1,1,1,No,10+ yrs,0,1
EMP00947,Finance,Finance Manager,37.0,Male,Master's,Single,19,0,109233.17,5.8,No,2.0,2.0,3,0,5,Yes,0-1 yrs,1,0
EMP00673,Sales,Account Manager,35.0,Female,Bachelor's,Married,10,4,71721.38,4.1,No,3.0,2.0,4,0,0,No,4-6 yrs,0,0
EMP01159,Support,Support Executive,41.0,Female,Bachelor's,Married,23,8,91141.05,0.4,Yes,4.0,2.0,3,0,3,No,7-10 yrs,0,1
EMP00400,Engineering,QA Engineer,38.0,Male,Master's,Married,13,1,108755.7,0.5,Yes,3.0,4.0,4,0,0,Yes,0-1 yrs,1,1
EMP00789,Marketing,Content Specialist,35.0,Male,Bachelor's,Married,11,5,86564.42,0.5,No,3.0,3.0,3,0,2,No,4-6 yrs,0,0
EMP00552,Sales,Sales Manager,31.0,Female,Bachelor's,Single,12,1,68940.46,13.5,Yes,4.0,1.0,3,0,2,No,0-1 yrs,0,1
EMP00565,Support,Support Lead,34.0,Male,Master's,Single,7,6,65506.5,0.8,Yes,2.0,4.0,3,0,5,Yes,4-6 yrs,1,1
EMP00175,Support,Support Executive,41.0,Male,Bachelor's,Married,20,0,77487.2,31.6,No,4.0,4.0,2,0,2,No,0-1 yrs,0,0
EMP00321,Support,Support Executive,38.0,Female,Bachelor's,Divorced,14,6,71235.46,8.4,No,2.0,2.0,3,0,1,Yes,4-6 yrs,1,0
EMP00525,Support,Support Lead,28.0,Female,High School,Divorced,4,4,49449.44,0.6,No,2.0,1.0,4,1,4,No,4-6 yrs,0,0
EMP00470,Finance,Finance Manager,24.0,Female,Master's,Married,6,1,92816.01,10.1,No,1.0,4.0,2,0,5,No,0-1 yrs,0,0
EMP01235,Engineering,Software Engineer,24.0,Female,Master's,Married,6,4,89972.25,4.4,No,3.0,3.0,4,0,0,No,4-6 yrs,0,0
EMP01458,Engineering,Content Specialist,37.0,Female,Bachelor's,Single,12,12,77253.03,5.1,No,1.0,1.0,3,0,4,Yes,10+ yrs,1,0
EMP00853,Support,Support Executive,25.0,Female,Bachelor's,Divorced,7,2,66296.15,4.4,Yes,3.0,2.0,3,0,1,No,2-3 yrs,0,1
EMP00080,Sales,Sales Manager,30.0,Female,Master's,Single,3,3,60911.39,1.7,Yes,3.0,1.0,4,0,1,No,2-3 yrs,0,1
EMP00534,Engineering,Software Engineer,38.0,Female,Bachelor's,Married,14,14,94475.17,11.8,No,4.0,1.0,3,1,1,No,10+ yrs,0,0
EMP01050,Engineering,Sales Executive,29.0,Female,PhD,Divorced,7,0,95825.97,4.7,No,2.0,1.0,3,0,4,Yes,0-1 yrs,1,0
EMP00458,Finance,Financial Analyst,23.0,Female,Bachelor's,Divorced,4,4,69120.33,6.8,No,4.0,2.0,3,0,2,No,4-6 yrs,0,0
EMP00291,Support,Support Executive,44.0,Female,Master's,Divorced,19,7,89159.16,5.6,Yes,4.0,4.0,3,0,1,Yes,7-10 yrs,1,1
EMP00371,Engineering,QA Engineer,49.0,Female,Master's,Divorced,31,3,137843.75,0.5,Yes,3.0,1.0,2,1,4,No,2-3 yrs,0,1
EMP00266,Support,Support Executive,28.0,Male,Bachelor's,Divorced,4,3,52181.46,2.6,No,2.0,4.0,3,0,5,No,2-3 yrs,0,0
EMP00589,Sales,Sales Executive,27.0,Female,Bachelor's,Married,2,2,54629.4,20.8,No,3.0,1.0,1,0,2,No,2-3 yrs,0,0
EMP00478,Engineering,Software Engineer,31.0,Female,Master's,Single,3,3,86315.32,2.8,Yes,1.0,4.0,3,0,1,No,2-3 yrs,0,1
EMP00165,Sales,Sales Executive,41.0,Male,Bachelor's,Single,23,0,94462.07,6.1,No,2.0,2.0,4,0,5,Yes,0-1 yrs,1,0
EMP01300,Support,Support Executive,26.0,Male,Bachelor's,Married,0,0,43773.37,7.5,No,1.0,4.0,3,0,3,No,0-1 yrs,0,0
EMP00094,Marketing,Content Specialist,49.0,Female,High School,Divorced,22,1,93564.25,10.4,No,4.0,1.0,3,0,0,No,0-1 yrs,0,0
EMP00474,Finance,Financial Analyst,27.0,Female,PhD,Divorced,4,3,92428.66,41.1,Yes,3.0,1.0,4,0,4,No,2-3 yrs,0,1
EMP00198,Finance,Finance Manager,37.0,Male,PhD,Divorced,19,1,121508.72,2.4,Yes,1.0,1.0,3,0,3,Yes,0-1 yrs,1,1
EMP00186,Support,Support Executive,46.0,Female,Bachelor's,Married,22,2,83158.61,1.5,No,3.0,2.0,2,1,1,No,2-3 yrs,0,0
EMP01010,Sales,Sales Executive,43.0,Male,Master's,Single,21,3,96419.51,0.2,Yes,4.0,2.0,4,0,5,No,2-3 yrs,0,1
EMP00422,Engineering,Engineering Manager,39.0,Female,Bachelor's,Divorced,21,3,110820.39,0.2,No,4.0,1.0,4,1,2,No,2-3 yrs,0,0
EMP00452,Engineering,Engineering Manager,42.0,Female,Bachelor's,Single,24,2,118099.12,4.7,No,1.0,2.0,3,1,1,No,2-3 yrs,0,0
EMP00257,Marketing,Marketing Executive,35.0,Male,Bachelor's,Married,13,10,84873.04,1.4,Yes,1.0,4.0,4,0,3,No,7-10 yrs,0,1
EMP00136,Engineering,Engineering Manager,39.0,Male,Master's,Single,21,0,117174.11,0.3,Yes,3.0,3.0,4,0,3,Yes,0-1 yrs,1,1
EMP01072,Finance,Financial Analyst,21.0,Female,Bachelor's,Divorced,0,0,64638.22,3.2,No,1.0,4.0,3,0,1,No,0-1 yrs,0,0
EMP00982,Marketing,Marketing Manager,35.0,Male,PhD,Single,11,5,97098.78,0.9,Yes,3.0,1.0,4,1,0,No,4-6 yrs,0,1
EMP00052,Finance,Accountant,48.0,Female,High School,Divorced,30,9,112040.72,0.6,No,4.0,1.0,3,0,1,Yes,7-10 yrs,1,0
EMP00866,Sales,Sales Manager,43.0,Female,Bachelor's,Divorced,25,1,97022.64,7.2,Yes,1.0,1.0,4,0,3,No,0-1 yrs,0,1
EMP00584,Sales,Sales Executive,24.0,Female,Master's,Divorced,0,0,55854.78,23.7,No,4.0,3.0,3,1,0,No,0-1 yrs,0,0
EMP01112,Marketing,Marketing Executive,50.0,Male,Bachelor's,Divorced,23,1,94992.86,2.4,Yes,3.0,2.0,3,0,3,Yes,0-1 yrs,1,1
EMP01369,Hr,HR Manager,36.0,Female,Bachelor's,Single,16,3,83749.28,10.8,No,4.0,1.0,3,1,5,No,2-3 yrs,0,0
EMP01415,Hr,HR Manager,35.0,Male,Bachelor's,Divorced,13,2,72461.0,16.5,No,1.0,2.0,3,1,1,Yes,2-3 yrs,1,0
EMP00050,Marketing,Marketing Manager,21.0,Male,Bachelor's,Single,0,0,64753.84,13.7,No,2.0,1.0,4,0,5,Yes,0-1 yrs,1,0
EMP00342,Support,Support Lead,21.0,Male,Bachelor's,Married,0,0,38151.85,0.0,No,1.0,4.0,2,1,4,Yes,0-1 yrs,1,0
EMP00798,Engineering,Engineering Manager,33.0,Female,PhD,Single,14,4,125829.9,3.8,No,4.0,2.0,3,0,5,No,4-6 yrs,0,0
EMP00986,Engineering,Senior Engineer,31.0,Male,PhD,Married,8,0,105842.08,1.4,No,1.0,1.0,4,1,4,Yes,0-1 yrs,1,0
EMP00527,Engineering,QA Engineer,36.0,Female,Bachelor's,Divorced,9,4,83596.3,2.1,No,3.0,3.0,2,0,5,No,4-6 yrs,0,0
EMP00960,Marketing,Content Specialist,25.0,Male,Bachelor's,Single,4,2,52365.32,0.6,No,3.0,3.0,3,0,4,No,2-3 yrs,0,0
EMP01498,Engineering,Engineering Manager,21.0,Female,PhD,Single,0,0,96527.24,10.9,No,2.0,2.0,2,1,2,Yes,0-1 yrs,1,0
EMP00683,Marketing,Marketing Executive,47.0,Female,Master's,Married,20,10,94577.35,0.5,Yes,4.0,3.0,3,1,3,No,7-10 yrs,0,1
EMP00463,Engineering,Senior Engineer,45.0,Male,Master's,Divorced,27,2,123960.68,0.4,Yes,3.0,1.0,3,1,4,No,2-3 yrs,0,1
EMP01325,Engineering,Software Engineer,35.0,Female,Bachelor's,Single,11,0,98720.54,2.3,No,4.0,4.0,4,0,0,No,0-1 yrs,0,0
EMP00973,Support,Support Executive,54.0,Male,Bachelor's,Divorced,31,4,106589.31,0.3,Yes,3.0,4.0,3,0,2,Yes,4-6 yrs,1,1
EMP01303,Engineering,Software Engineer,48.0,Female,Master's,Divorced,22,7,127507.5,2.8,No,3.0,4.0,3,0,4,No,7-10 yrs,0,0
EMP00469,Hr,HR Manager,40.0,Male,Master's,Single,17,2,84098.44,1.7,No,3.0,4.0,3,0,2,Yes,2-3 yrs,1,0
EMP00648,Finance,Accountant,30.0,Male,Bachelor's,Married,4,4,75370.08,3.2,Yes,3.0,4.0,4,0,0,No,4-6 yrs,0,1
EMP01475,Marketing,Marketing Executive,35.0,Female,Bachelor's,Married,9,0,65429.86,1.9,Yes,1.0,3.0,4,0,0,No,0-1 yrs,0,1
EMP00034,Support,Support Executive,36.0,Male,Master's,Single,9,0,77523.29,7.4,No,2.0,3.0,3,0,3,No,0-1 yrs,0,0
EMP00417,Sales,Account Manager,21.0,Male,Master's,Divorced,0,0,60454.3,46.0,Yes,4.0,4.0,2,1,3,Yes,0-1 yrs,1,1
EMP00810,Finance,Finance Manager,21.0,Male,Master's,Married,0,0,71193.51,0.3,No,3.0,2.0,3,0,5,No,0-1 yrs,0,0
EMP00248,Engineering,QA Engineer,27.0,Male,Bachelor's,Divorced,5,5,83596.3,21.1,No,4.0,1.0,3,0,3,No,4-6 yrs,0,0
EMP00877,Hr,Recruiter,39.0,Male,Bachelor's,Divorced,15,2,77307.8,13.9,No,1.0,1.0,4,1,2,No,2-3 yrs,0,0
EMP00968,Support,Support Executive,21.0,Male,Bachelor's,Single,0,0,40659.25,2.4,No,4.0,3.0,2,0,5,No,0-1 yrs,0,0
EMP00440,Engineering,QA Engineer,21.0,Female,Master's,Divorced,0,0,79218.77,39.3,No,4.0,3.0,1,0,2,No,0-1 yrs,0,0
EMP01356,Support,Support Executive,21.0,Female,Bachelor's,Single,3,3,47228.03,2.7,No,1.0,3.0,3,0,4,No,2-3 yrs,0,0
EMP01154,Sales,Account Manager,28.0,Female,High School,Divorced,0,0,55002.9,6.6,No,2.0,3.0,2,1,4,No,0-1 yrs,0,0
EMP00217,Engineering,Engineering Manager,31.0,Female,Bachelor's,Divorced,13,5,88831.09,8.0,No,3.0,1.0,4,1,4,No,4-6 yrs,0,0
EMP01494,Sales,Sales Manager,26.0,Female,Bachelor's,Single,6,6,66139.47,24.9,No,3.0,2.0,3,0,0,No,4-6 yrs,0,0
EMP01261,Finance,Financial Analyst,42.0,Female,Bachelor's,Married,15,0,93739.71,3.4,No,1.0,3.0,3,0,3,No,0-1 yrs,0,0
EMP00544,Marketing,Marketing Manager,41.0,Male,Master's,Single,23,0,104956.84,0.0,No,1.0,1.0,3,0,3,Yes,0-1 yrs,1,0
EMP01129,Hr,Recruiter,46.0,Male,Bachelor's,Married,24,17,92512.31,4.5,No,4.0,2.0,4,0,0,No,10+ yrs,0,0
EMP01355,Sales,Sales Executive,26.0,Female,Bachelor's,Single,6,6,55006.24,31.8,No,3.0,2.0,3,1,1,No,4-6 yrs,0,0
EMP00494,Support,Support Executive,43.0,Female,Bachelor's,Divorced,22,1,80897.36,5.1,No,3.0,4.0,3,1,0,No,0-1 yrs,0,0
EMP01211,Support,Support Lead,54.0,Female,Master's,Divorced,34,11,127517.84,3.8,No,4.0,1.0,2,1,5,No,10+ yrs,0,0
EMP00465,Engineering,QA Engineer,42.0,Female,Bachelor's,Single,22,7,112703.5,14.2,Yes,3.0,4.0,2,1,4,No,7-10 yrs,0,1
EMP00392,Engineering,Senior Engineer,40.0,Male,Bachelor's,Divorced,15,2,101437.76,2.0,No,4.0,1.0,3,0,5,No,2-3 yrs,0,0
EMP01327,Support,Support Executive,31.0,Female,PhD,Married,8,4,88604.09,0.2,No,3.0,1.0,3,0,1,Yes,4-6 yrs,1,0
EMP00439,Finance,Finance Manager,44.0,Female,PhD,Married,25,2,136459.68,19.3,No,4.0,3.0,4,0,5,No,2-3 yrs,0,0
EMP01470,Finance,Financial Analyst,22.0,Male,Bachelor's,Married,4,1,67698.33,2.1,Yes,1.0,3.0,3,1,0,Yes,0-1 yrs,1,1
EMP00583,Engineering,Senior Engineer,31.0,Female,Bachelor's,Single,12,1,96926.32,9.1,No,2.0,3.0,2,1,5,No,0-1 yrs,0,0
EMP00693,Engineering,Senior Engineer,21.0,Male,Master's,Single,1,1,88012.06,7.5,No,1.0,1.0,3,1,1,No,0-1 yrs,0,0
EMP00861,Sales,Sales Executive,41.0,Male,Master's,Married,15,0,89094.45,4.7,Yes,3.0,1.0,4,1,0,Yes,0-1 yrs,1,1
EMP00327,Finance,Accountant,39.0,Male,Master's,Single,11,1,95839.11,11.5,No,4.0,1.0,2,0,2,Yes,0-1 yrs,1,0
EMP00227,Sales,Sales Manager,21.0,Male,Master's,Divorced,2,2,60586.41,0.9,No,1.0,4.0,3,0,2,Yes,2-3 yrs,1,0
EMP01270,Sales,Sales Manager,29.0,Male,Bachelor's,Divorced,11,2,73993.78,9.1,Yes,1.0,1.0,3,1,3,Yes,2-3 yrs,1,1
EMP00466,Engineering,Senior Engineer,38.0,Female,Master's,Single,15,0,116490.4,0.5,No,4.0,4.0,3,0,1,Yes,0-1 yrs,1,0
EMP00554,Hr,HR Executive,46.0,Male,Bachelor's,Single,28,0,100734.48,5.4,No,3.0,3.0,3,1,5,No,0-1 yrs,0,0
EMP00062,Finance,Finance Manager,38.0,Male,Bachelor's,Divorced,8,0,78377.19,18.2,No,2.0,4.0,2,0,3,No,0-1 yrs,0,0
EMP00419,Hr,Recruiter,38.0,Male,Bachelor's,Single,10,2,71384.02,4.8,No,3.0,3.0,4,0,0,No,2-3 yrs,0,0
EMP01132,Sales,Sales Manager,39.0,Male,Master's,Married,14,0,84793.77,11.6,No,3.0,1.0,4,0,0,No,0-1 yrs,0,0
EMP00709,Hr,HR Executive,30.0,Male,Bachelor's,Single,7,0,73173.72,23.3,Yes,1.0,4.0,4,0,3,Yes,0-1 yrs,1,1
EMP01481,Support,Support Executive,22.0,Male,Bachelor's,Single,4,0,45578.6,13.9,No,4.0,1.0,3,0,5,Yes,0-1 yrs,1,0
EMP00539,Finance,Financial Analyst,28.0,Male,Master's,Married,4,1,72237.0,2.0,No,2.0,3.0,4,0,0,Yes,0-1 yrs,1,0
EMP00156,Support,Support Executive,30.0,Male,Bachelor's,Married,6,0,58491.22,8.6,No,4.0,4.0,3,0,3,No,0-1 yrs,0,0
EMP00797,Engineering,Software Engineer,38.0,Female,Master's,Married,16,16,115546.47,1.3,Yes,3.0,2.0,4,0,1,Yes,10+ yrs,1,1
EMP01485,Sales,Sales Manager,34.0,Female,Bachelor's,Single,13,2,79986.59,24.5,No,4.0,1.0,2,0,5,Yes,2-3 yrs,1,0
EMP00983,Engineering,Senior Engineer,44.0,Male,Master's,Single,17,0,112254.63,25.9,No,2.0,1.0,3,0,1,No,0-1 yrs,0,0
EMP01205,Sales,Account Manager,33.0,Male,Bachelor's,Married,5,5,64273.41,2.0,No,4.0,3.0,4,0,5,No,4-6 yrs,0,0
EMP00083,Engineering,Engineering Manager,37.0,Female,Master's,Married,7,4,91527.05,12.2,No,3.0,4.0,3,0,5,Yes,4-6 yrs,1,0
EMP00933,Finance,Finance Manager,35.0,Female,Master's,Single,13,1,92014.85,16.8,Yes,2.0,2.0,4,1,2,Yes,0-1 yrs,1,1
EMP01256,Engineering,Software Engineer,23.0,Female,Bachelor's,Divorced,1,1,67897.53,24.0,No,1.0,1.0,3,0,5,No,0-1 yrs,0,0
EMP00367,Sales,Account Manager,49.0,Male,Bachelor's,Married,27,2,105172.74,0.2,Yes,3.0,3.0,2,1,5,No,2-3 yrs,0,1
EMP01013,Sales,Sales Manager,27.0,Male,Bachelor's,Single,0,0,50346.79,1.4,Yes,1.0,1.0,1,0,1,Yes,0-1 yrs,1,1
EMP00862,Finance,Accountant,46.0,Female,Master's,Divorced,26,14,115047.44,10.5,Yes,2.0,4.0,2,0,1,Yes,10+ yrs,1,1
EMP00993,Hr,Recruiter,37.0,Male,Bachelor's,Married,17,3,77398.69,3.2,No,1.0,4.0,4,1,1,Yes,2-3 yrs,1,0
EMP00612,Support,Support Executive,33.0,Male,High School,Single,13,11,57894.69,4.1,Yes,4.0,4.0,3,1,0,No,10+ yrs,0,1
EMP00349,Finance,Accountant,46.0,Male,Master's,Married,24,1,113156.53,6.5,No,1.0,2.0,3,0,4,No,0-1 yrs,0,0
EMP01214,Engineering,Engineering Manager,41.0,Female,Master's,Divorced,17,14,117929.89,24.4,No,2.0,3.0,2,0,4,Yes,10+ yrs,1,0
EMP01380,Sales,Account Manager,34.0,Female,High School,Married,9,0,48140.76,2.3,Yes,2.0,1.0,2,0,0,Yes,0-1 yrs,1,1
EMP00167,Hr,HR Manager,37.0,Female,Master's,Divorced,19,0,80130.13,2.9,No,2.0,1.0,4,0,5,No,0-1 yrs,0,0
EMP00857,Engineering,QA Engineer,44.0,Male,Bachelor's,Single,19,3,105936.94,7.8,No,2.0,3.0,3,1,4,No,2-3 yrs,0,0
